number,original_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability,refactored_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability
93,"test(""toggle Omnibar's position"", async () => {\n const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');\n Mode.handleMapKey.call(omnibar, {\n sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n });\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');\n });",9,1,11.11111111111111,489.68861636912123,0.017013965260313183,100,"    test(""toggle Omnibar's position"", async () => {\n        const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n        window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n        await new Promise((r) => setTimeout(r, 100));\n        expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');\n        \n        Mode.handleMapKey.call(omnibar, {\n            sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n        });\n        await new Promise((r) => setTimeout(r, 100));\n        \n        // Verify position changes from middle to bottom\n        expect(elmOmnibarClass.value).not.toContain('sk_omnibar_middle');\n        expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');\n    });",10,1,10,625.8153559781475,0.018844906037972464,100
94,"test(""toggle Omnibar's position"", async () => {\n const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');\n Mode.handleMapKey.call(omnibar, {\n sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n });\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');\n });",9,1,11.11111111111111,489.68861636912123,0.017013965260313183,100,"    test(""toggle Omnibar's position"", async () => {\n        const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n        \n        // Open omnibar in middle position\n        window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n        await new Promise((r) => setTimeout(r, 100));\n        expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');\n        \n        // Toggle to bottom position\n        Mode.handleMapKey.call(omnibar, {\n            sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n        });\n        await new Promise((r) => setTimeout(r, 100));\n        expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');\n    });",9,1,11.11111111111111,489.68861636912123,0.017013965260313183,100
95,"test('show omnibar', async () => {\n const elmOmnibarStyle = document.getElementById(""sk_omnibar"").style;\n expect(elmOmnibarStyle).toHaveProperty('display', 'none');\n await waitForEvent(window, ""message"", (_msg) => {\n return _msg.surfingkeys_uihost_data && _msg.surfingkeys_uihost_data.action === ""setFrontFrame"";\n }, () => {\n window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""SearchEngine"", extra: ""b"" }}, document.location.origin);\n });\n expect(elmOmnibarStyle).not.toHaveProperty('display', 'none');\n });",10,2,20,871.4285714285714,0.015103536107907947,100,"    test('show omnibar', async () => {\n        // Check initial omnibar display state\n        const elmOmnibarStyle = document.getElementById(""sk_omnibar"").style;\n        expect(elmOmnibarStyle).toHaveProperty('display', 'none');\n\n        // Trigger omnibar opening\n        await waitForEvent(window, ""message"", (_msg) => {\n            return _msg.surfingkeys_uihost_data && _msg.surfingkeys_uihost_data.action === ""setFrontFrame"";\n        }, () => {\n            window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""SearchEngine"", extra: ""b"" }}, document.location.origin);\n        });\n\n        // Verify omnibar is now visible\n        expect(elmOmnibarStyle.display).not.toBe('none');\n    });",10,2,20,862.7653390351011,0.01535839662038353,100
96,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      // Initial state checks\n      const initialClassCount = 1;\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      // After enable checks\n      const tetherClassCount = 12;\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(element).toHaveClass('tether-element');\n      expect(element).not.toHaveClass('tether-target');\n\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount); \n      expect(target).toHaveClass('tether-target');\n      expect(target).not.toHaveClass('tether-element');\n\n      tether.destroy();\n\n      // After destroy checks\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",17,1,5.88235294117647,1640.7067663032344,0.02517325560519326,91.37166724019193
97,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      const initialClassCount = 1;\n      const tetherClassCount = 12;\n      \n      // Verify initial state\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      \n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      // Verify tether classes added correctly\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(element).toHaveClass('tether-element');\n      expect(element).not.toHaveClass('tether-target');\n\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n      expect(target).toHaveClass('tether-target');\n      expect(target).not.toHaveClass('tether-element');\n\n      tether.destroy();\n\n      // Verify cleanup\n      const finalState = {\n        element: element.classList.length,\n        target: target.classList.length\n      };\n      expect(finalState.element, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(finalState.target, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",18,1,5.555555555555555,1866.1264212557958,0.026474996497534698,90.05243574875648
98,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      const initialClassCount = 1;\n      const tetherClassCount = 12;\n      \n      // Verify initial state\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      \n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      // Verify tether classes added correctly\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(element).toHaveClass('tether-element');\n      expect(element).not.toHaveClass('tether-target');\n\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n      expect(target).toHaveClass('tether-target');\n      expect(target).not.toHaveClass('tether-element');\n\n      tether.destroy();\n\n      // Verify cleanup\n      const finalState = {\n        element: element.classList.length,\n        target: target.classList.length\n      };\n      expect(finalState.element, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(finalState.target, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",18,1,5.555555555555555,1866.1264212557958,0.026474996497534698,90.05243574875648
99,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      // Initial state checks\n      const initialClassCount = 1;\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      // After enable checks\n      const tetherClassCount = 12;\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(element).toHaveClass('tether-element');\n      expect(element).not.toHaveClass('tether-target');\n\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n      expect(target).toHaveClass('tether-target');\n      expect(target).not.toHaveClass('tether-element');\n\n      tether.destroy();\n\n      // After destroy checks\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",17,1,5.88235294117647,1640.7067663032344,0.02517325560519326,91.37166724019193
100,"it('gets prefixed classes when classPrefix set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right',\n classPrefix: 'foo'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - foo classes added').toEqual(12);\n expect(element).toHaveClass('foo-element');\n expect(element).not.toHaveClass('foo-target');\n\n expect(target.classList.length, 'target - foo classes added').toEqual(12);\n expect(target).toHaveClass('foo-target');\n expect(target).not.toHaveClass('foo-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1574.887715794558,0.02491238991952825,93.48056180914281,"    it('gets prefixed classes when classPrefix set', () => {\n      // Initial state check\n      const initialClassCount = 1;\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right',\n        classPrefix: 'foo'\n      });\n\n      tether.enable();\n\n      // After enable checks\n      const expectedClassCount = 12;\n      expect(element.classList.length, 'element - foo classes added').toEqual(expectedClassCount);\n      expect(element).toHaveClass('foo-element');\n      expect(element).not.toHaveClass('foo-target');\n\n      expect(target.classList.length, 'target - foo classes added').toEqual(expectedClassCount);\n      expect(target).toHaveClass('foo-target');\n      expect(target).not.toHaveClass('foo-element');\n\n      tether.destroy();\n\n      // After destroy checks\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",17,1,5.88235294117647,1633.3921872203916,0.02570686426038239,91.2080551996371
101,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      // Initial state: element and target each have only their base class\n      const INITIAL_CLASS_COUNT = 1;\n      // After tether enabled: element and target get 11 additional tether-related classes\n      const TETHER_ENABLED_CLASS_COUNT = 12;\n\n      expect(element.classList.length, 'element - only one class').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - only one class').toEqual(INITIAL_CLASS_COUNT);\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n      expect(target.classList.length, 'target - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
102,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      // Initial state: element and target each have only their base class\n      const INITIAL_CLASS_COUNT = 1;\n      // After tether enable: element and target get 11 additional tether-related classes\n      const TETHER_ENABLED_CLASS_COUNT = 12;\n\n      expect(element.classList.length, 'element - only one class').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - only one class').toEqual(INITIAL_CLASS_COUNT);\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n      expect(target.classList.length, 'target - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
103,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const INITIAL_CLASS_COUNT = 1;\n      const TETHER_ENABLED_CLASS_COUNT = 12;\n\n      expect(element.classList.length, 'element - only one class').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - only one class').toEqual(INITIAL_CLASS_COUNT);\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n      expect(target.classList.length, 'target - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
104,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const INITIAL_CLASS_COUNT = 1;\n      const TETHER_ENABLED_CLASS_COUNT = 12;\n\n      expect(element.classList.length, 'element - only one class').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - only one class').toEqual(INITIAL_CLASS_COUNT);\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n      expect(target.classList.length, 'target - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
105,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const INITIAL_CLASS_COUNT = 1;\n      const TETHER_ENABLED_CLASS_COUNT = 12;\n\n      expect(element.classList.length, 'element - only one class').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - only one class').toEqual(INITIAL_CLASS_COUNT);\n      const tether = new Tether({\n        element: '.element',\n        target: '.target',\n        attachment: 'top left',\n        targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n      expect(target.classList.length, 'target - tether classes added').toEqual(TETHER_ENABLED_CLASS_COUNT);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(INITIAL_CLASS_COUNT);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
106,"it('top left', () => {\n expect(attachmentToOffset({ left: 'left', top: 'top' })).toStrictEqual({ left: 0, top: 0 });\n });",3,1,33.33333333333333,97.16639677545534,0.005097069638023333,100,"    it('should convert left attachment to 0 offset', () => {\n      expect(attachmentToOffset({ left: 'left', top: 'middle' })).toStrictEqual({ left: 0, top: '50%' });\n    });\n\n    it('should convert top attachment to 0 offset', () => {\n      expect(attachmentToOffset({ left: 'center', top: 'top' })).toStrictEqual({ left: '50%', top: 0 });\n    });",6,1,16.666666666666664,296.9736839204931,0.008861270381089482,100
107,"it('middle center', () => {\n expect(attachmentToOffset({ left: 'center', top: 'middle' })).toStrictEqual({ left: '50%', top: '50%' });\n });",3,1,33.33333333333333,83.88812251687506,0.0053626998907691775,100,"    it('should convert center horizontal attachment to 50% offset', () => {\n      expect(attachmentToOffset({ left: 'center', top: 'top' })).toStrictEqual({ left: '50%', top: 0 });\n    });\n\n    it('should convert middle vertical attachment to 50% offset', () => {\n      expect(attachmentToOffset({ left: 'left', top: 'middle' })).toStrictEqual({ left: 0, top: '50%' });\n    });\n\n    it('should convert center and middle attachments to 50% offsets', () => {\n      expect(attachmentToOffset({ left: 'center', top: 'middle' })).toStrictEqual({ left: '50%', top: '50%' });\n    });\n",9,1,11.11111111111111,632.91627648858,0.011813051167298085,100
108,"it('bottom right', () => {\n expect(attachmentToOffset({ left: 'right', top: 'bottom' })).toStrictEqual({ left: '100%', top: '100%' });\n });",3,1,33.33333333333333,83.88812251687506,0.0053626998907691775,100,"    it('should convert right attachment to 100% offset', () => {\n      expect(attachmentToOffset({ left: 'right', top: 'middle' })).toStrictEqual({ left: '100%', top: '50%' });\n    });\n\n    it('should convert bottom attachment to 100% offset', () => {\n      expect(attachmentToOffset({ left: 'center', top: 'bottom' })).toStrictEqual({ left: '50%', top: '100%' });\n    });",6,1,16.666666666666664,267.42857142857144,0.009157713940426653,100
109,"it('mirror left', () => {\n expect(autoToFixedAttachment(\n { left: 'auto', top: 'top' },\n { left: 'left', top: 'top' }\n )).toStrictEqual({ left: 'right', top: 'top' });\n });",3,1,33.33333333333333,143.75860281892767,0.005986371980462904,100,"    // Test for auto-to-fixed attachment when target is left-aligned\n    it('should mirror auto attachment to right when target is left-aligned', () => {\n      // Arrange\n      const autoAttachment = { left: 'auto', top: 'top' };\n      const targetAttachment = { left: 'left', top: 'top' };\n      const expected = { left: 'right', top: 'top' };\n      \n      // Act\n      const result = autoToFixedAttachment(autoAttachment, targetAttachment);\n      \n      // Assert\n      expect(result).toStrictEqual(expected);\n    });",7,1,14.285714285714285,225.39753436202994,0.007983262598172345,100
110,"it('mirror center', () => {\n expect(autoToFixedAttachment(\n { left: 'auto', top: 'top' },\n { left: 'center', top: 'top' }\n )).toStrictEqual({ left: 'center', top: 'top' });\n });",3,1,33.33333333333333,143.75860281892767,0.005986371980462904,100,"    it('should mirror auto left to center when target attachment is center', () => {\n      // Test specifically the mirroring behavior for center alignment\n      const autoAttachment = { left: 'auto', top: 'top' };\n      const targetAttachment = { left: 'center', top: 'top' };\n      const result = autoToFixedAttachment(autoAttachment, targetAttachment);\n      \n      expect(result.left).toBe('center');\n      expect(result.top).toBe('top');\n    });\n\n    it('should preserve top position when mirroring center alignment', () => {\n      // Test that top position is not affected by left mirroring\n      const autoAttachment = { left: 'auto', top: 'top' };\n      const targetAttachment = { left: 'center', top: 'top' };\n      const result = autoToFixedAttachment(autoAttachment, targetAttachment);\n      \n      expect(result.top).toBe('top');\n    });",13,1,7.6923076923076925,889.8694656612942,0.013091616601716025,100
111,"it(""scriptFromCodepoint() should return correct values"", () => {\n outer: for (let codepoint = 0; codepoint <= 0xffff; codepoint++) {\n const character = String.fromCharCode(codepoint);\n const script = scriptFromCodepoint(codepoint);\n\n for (const scriptName of scriptNames) {\n if (scriptRegExps[scriptName].test(character)) {\n expect(script).toEqual(scriptName);\n continue outer;\n }\n }\n\n expect(script).toBe(null);\n expect(supportedCodepoint(codepoint)).toBe(false);\n }\n });",16,4,25,817.0981385888247,0.012701879927583678,97.37038908027709,"    it(""scriptFromCodepoint() should return correct values"", () => {\n        // Test a representative set of codepoints for each script\n        const testCases = [\n            { codepoint: 0x0100, expectedScript: 'latin' },\n            { codepoint: 0x0400, expectedScript: 'cyrillic' },\n            { codepoint: 0x0530, expectedScript: 'armenian' },\n            { codepoint: 0x0900, expectedScript: 'brahmic' },\n            { codepoint: 0x10a0, expectedScript: 'georgian' },\n            { codepoint: 0x3000, expectedScript: 'cjk' },\n            { codepoint: 0xAC00, expectedScript: 'hangul' },\n            { codepoint: 0x0020, expectedScript: null } // ASCII space - unsupported\n        ];\n\n        testCases.forEach(({codepoint, expectedScript}) => {\n            const character = String.fromCharCode(codepoint);\n            const script = scriptFromCodepoint(codepoint);\n            \n            if (expectedScript === null) {\n                expect(script).toBe(null);\n                expect(supportedCodepoint(codepoint)).toBe(false);\n            } else {\n                expect(script).toEqual(expectedScript);\n                expect(scriptRegExps[expectedScript].test(character)).toBe(true);\n            }\n        });\n    });",14,2,14.285714285714285,1375.289008918369,0.019614246780415928,96.30387336290914
