number,original_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability,refactored_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability
93,"test(""toggle Omnibar's position"", async () => {\n const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');\n Mode.handleMapKey.call(omnibar, {\n sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n });\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');\n });",9,1,11.11111111111111,489.68861636912123,0.017013965260313183,100,"    test(""toggle Omnibar's position"", async () => {\n        const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n        window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n        await new Promise((r) => setTimeout(r, 100));\n        const initialPosition = elmOmnibarClass.value;\n        expect(initialPosition).toContain('sk_omnibar_middle');\n\n        Mode.handleMapKey.call(omnibar, {\n            sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n        });\n        await new Promise((r) => setTimeout(r, 100));\n        const updatedPosition = elmOmnibarClass.value;\n        expect(updatedPosition).toContain('sk_omnibar_bottom');\n    });",11,1,9.090909090909092,539.1110263239493,0.017827286891253343,100
94,"test(""toggle Omnibar's position"", async () => {\n const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');\n Mode.handleMapKey.call(omnibar, {\n sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n });\n await new Promise((r) => setTimeout(r, 100));\n expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');\n });",9,1,11.11111111111111,489.68861636912123,0.017013965260313183,100,"    test(""toggle Omnibar's position"", async () => {\n        const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;\n        window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);\n        await new Promise((r) => setTimeout(r, 100));\n        const initialPosition = elmOmnibarClass.value;\n        expect(initialPosition).toContain('sk_omnibar_middle');\n\n        Mode.handleMapKey.call(omnibar, {\n            sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")\n        });\n        await new Promise((r) => setTimeout(r, 100));\n        const updatedPosition = elmOmnibarClass.value;\n        expect(updatedPosition).toContain('sk_omnibar_bottom');\n    });",11,1,9.090909090909092,539.1110263239493,0.017827286891253343,100
95,"test('show omnibar', async () => {\n const elmOmnibarStyle = document.getElementById(""sk_omnibar"").style;\n expect(elmOmnibarStyle).toHaveProperty('display', 'none');\n await waitForEvent(window, ""message"", (_msg) => {\n return _msg.surfingkeys_uihost_data && _msg.surfingkeys_uihost_data.action === ""setFrontFrame"";\n }, () => {\n window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""SearchEngine"", extra: ""b"" }}, document.location.origin);\n });\n expect(elmOmnibarStyle).not.toHaveProperty('display', 'none');\n });",10,2,20,871.4285714285714,0.015103536107907947,100,"    test('show omnibar', async () => {\n        const elmOmnibarStyle = document.getElementById(""sk_omnibar"").style;\n        expect(elmOmnibarStyle.display).toBe('none');\n        await waitForEvent(window, ""message"", (_msg) => {\n            return _msg.surfingkeys_uihost_data && _msg.surfingkeys_uihost_data.action === ""setFrontFrame"";\n        }, () => {\n            window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""SearchEngine"", extra: ""b"" }}, document.location.origin);\n        });\n        expect(elmOmnibarStyle.display).not.toBe('none');\n    });",10,2,20,900,0.01543188984079292,100
96,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      expect(element.classList.length, 'element - only one class').toEqual(1);\n      expect(target.classList.length, 'target - only one class').toEqual(1);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList).toContain('tether-element');\n      expect(target.classList).toContain('tether-target');\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n    });",11,1,9.090909090909092,868.6520547625624,0.018642137414420654,100
97,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      expect(element.classList.length, 'element - only one class').toEqual(1);\n      expect(target.classList.length, 'target - only one class').toEqual(1);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList).toContain('tether-element');\n      expect(target.classList).toContain('tether-target');\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n    });",11,1,9.090909090909092,868.6520547625624,0.018642137414420654,100
98,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      expect(element.classList.length, 'element - only one class').toEqual(1);\n      expect(target.classList.length, 'target - only one class').toEqual(1);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList).toContain('tether-element');\n      expect(target.classList).toContain('tether-target');\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n    });\n",11,1,9.090909090909092,868.6520547625624,0.018642137414420654,100
99,"it('gets default classes when no options set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(element).toHaveClass('tether-element');\n expect(element).not.toHaveClass('tether-target');\n\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n expect(target).toHaveClass('tether-target');\n expect(target).not.toHaveClass('tether-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1583.3333333333333,0.024366814485107212,93.6532781635149,"    it('gets default classes when no options set', () => {\n      expect(element.classList.length, 'element - only one class').toEqual(1);\n      expect(target.classList.length, 'target - only one class').toEqual(1);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList).toContain('tether-element');\n      expect(target.classList).toContain('tether-target');\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n    });",11,1,9.090909090909092,868.6520547625624,0.018642137414420654,100
100,"it('gets prefixed classes when classPrefix set', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right',\n classPrefix: 'foo'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - foo classes added').toEqual(12);\n expect(element).toHaveClass('foo-element');\n expect(element).not.toHaveClass('foo-target');\n\n expect(target.classList.length, 'target - foo classes added').toEqual(12);\n expect(target).toHaveClass('foo-target');\n expect(target).not.toHaveClass('foo-element');\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",15,1,6.666666666666667,1574.887715794558,0.02491238991952825,93.48056180914281,"    it('gets prefixed classes when classPrefix set', () => {\n      expect(element.classList.length, 'element - only one class').toEqual(1);\n      expect(target.classList.length, 'target - only one class').toEqual(1);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right',\n      classPrefix: 'foo'\n      });\n\n      tether.enable();\n\n      const elementClasses = Array.from(element.classList);\n      const targetClasses = Array.from(target.classList);\n\n      expect(elementClasses, 'element - foo classes added').toContain('foo-element');\n      expect(elementClasses, 'element - foo classes added').not.toContain('foo-target');\n\n      expect(targetClasses, 'target - foo classes added').toContain('foo-target');\n      expect(targetClasses, 'target - foo classes added').not.toContain('foo-element');\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n    });",15,1,6.666666666666667,1427.9855882812615,0.024774805633986256,93.52375845802047
101,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const initialClassCount = 1; // Initial state with one class\n      const tetherClassCount = 12; // Total classes added by Tether\n\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
102,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const initialClassCount = 1; // Initial state with one class\n      const tetherClassCount = 12; // Total classes after tether is enabled\n\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
103,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const initialClassCount = 1;\n      const tetherClassCount = 12;\n\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
104,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const initialClassCount = 1; // Initial state with only one class\n      const tetherClassCount = 12; // Total classes added by Tether\n\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
105,"it('removes classes on destroy', () => {\n expect(element.classList.length, 'element - only one class').toEqual(1);\n expect(target.classList.length, 'target - only one class').toEqual(1);\n const tether = new Tether({\n element: '.element',\n target: '.target',\n attachment: 'top left',\n targetAttachment: 'top right'\n });\n\n tether.enable();\n\n expect(element.classList.length, 'element - tether classes added').toEqual(12);\n expect(target.classList.length, 'target - tether classes added').toEqual(12);\n\n tether.destroy();\n\n expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);\n expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(1);\n });",11,1,9.090909090909092,997.3412480607199,0.01948968570001463,100,"    it('removes classes on destroy', () => {\n      const initialClassCount = 1; // Initial state with only one class\n      const tetherClassCount = 12; // Total classes added by Tether\n\n      expect(element.classList.length, 'element - only one class').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - only one class').toEqual(initialClassCount);\n      const tether = new Tether({\n      element: '.element',\n      target: '.target',\n      attachment: 'top left',\n      targetAttachment: 'top right'\n      });\n\n      tether.enable();\n\n      expect(element.classList.length, 'element - tether classes added').toEqual(tetherClassCount);\n      expect(target.classList.length, 'target - tether classes added').toEqual(tetherClassCount);\n\n      tether.destroy();\n\n      expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(initialClassCount);\n      expect(target.classList.length, 'target - destroy sets classes back to initial state').toEqual(initialClassCount);\n    });",13,1,7.6923076923076925,1053.9300014996297,0.02032033288116001,97.38799292223283
106,"it('top left', () => {\n expect(attachmentToOffset({ left: 'left', top: 'top' })).toStrictEqual({ left: 0, top: 0 });\n });",3,1,33.33333333333333,97.16639677545534,0.005097069638023333,100,"    describe('top left attachment', () => {\n      it('returns 0% for top and left', () => {\n      expect(attachmentToOffset({ left: 'left', top: 'top' })).toStrictEqual({ left: 0, top: 0 });\n      });\n    });",5,1,20,112.92631877271641,0.0059431225621341555,100
107,"it('middle center', () => {\n expect(attachmentToOffset({ left: 'center', top: 'middle' })).toStrictEqual({ left: '50%', top: '50%' });\n });",3,1,33.33333333333333,83.88812251687506,0.0053626998907691775,100,"    describe('when attachment is middle center', () => {\n      it('returns 50% for both left and top', () => {\n      expect(attachmentToOffset({ left: 'center', top: 'middle' })).toStrictEqual({ left: '50%', top: '50%' });\n      });\n    });",5,1,20,99.94306670401213,0.006186435902304354,100
108,"it('bottom right', () => {\n expect(attachmentToOffset({ left: 'right', top: 'bottom' })).toStrictEqual({ left: '100%', top: '100%' });\n });",3,1,33.33333333333333,83.88812251687506,0.0053626998907691775,100,"    describe('bottom right attachment', () => {\n      it('calculates bottom right offset', () => {\n      expect(attachmentToOffset({ left: 'right', top: 'bottom' })).toStrictEqual({ left: '100%', top: '100%' });\n      });\n    });",5,1,20,99.94306670401213,0.006186435902304354,100
109,"it('mirror left', () => {\n expect(autoToFixedAttachment(\n { left: 'auto', top: 'top' },\n { left: 'left', top: 'top' }\n )).toStrictEqual({ left: 'right', top: 'top' });\n });",3,1,33.33333333333333,143.75860281892767,0.005986371980462904,100,"    describe('when mirroring left attachment', () => {\n      it('mirrors to right', () => {\n      expect(autoToFixedAttachment(\n        { left: 'auto', top: 'top' },\n        { left: 'left', top: 'top' }\n      )).toStrictEqual({ left: 'right', top: 'top' });\n      });\n    });",5,1,20,159.79171510154717,0.006818271755542721,100
110,"it('mirror center', () => {\n expect(autoToFixedAttachment(\n { left: 'auto', top: 'top' },\n { left: 'center', top: 'top' }\n )).toStrictEqual({ left: 'center', top: 'top' });\n });",3,1,33.33333333333333,143.75860281892767,0.005986371980462904,100,"    describe('when left is auto and top is top', () => {\n      it('returns center for left and top remains top', () => {\n      expect(autoToFixedAttachment(\n        { left: 'auto', top: 'top' },\n        { left: 'center', top: 'top' }\n      )).toStrictEqual({ left: 'center', top: 'top' });\n      });\n    });",5,1,20,159.79171510154717,0.006818271755542721,100
111,"it(""scriptFromCodepoint() should return correct values"", () => {\n outer: for (let codepoint = 0; codepoint <= 0xffff; codepoint++) {\n const character = String.fromCharCode(codepoint);\n const script = scriptFromCodepoint(codepoint);\n\n for (const scriptName of scriptNames) {\n if (scriptRegExps[scriptName].test(character)) {\n expect(script).toEqual(scriptName);\n continue outer;\n }\n }\n\n expect(script).toBe(null);\n expect(supportedCodepoint(codepoint)).toBe(false);\n }\n });",16,4,25,817.0981385888247,0.012701879927583678,97.37038908027709,"    describe(""scriptFromCodepoint() should return correct values"", () => {\n        scriptNames.forEach(scriptName => {\n            it(`should return '${scriptName}' for codepoints in the ${scriptName} script`, () => {\n                for (let codepoint = 0; codepoint <= 0xffff; codepoint++) {\n                    const character = String.fromCharCode(codepoint);\n                    if (scriptRegExps[scriptName].test(character)) {\n                        expect(scriptFromCodepoint(codepoint)).toEqual(scriptName);\n                    }\n                }\n            });\n        });\n\n        it(""should return null for unsupported codepoints"", () => {\n            for (let codepoint = 0; codepoint <= 0xffff; codepoint++) {\n                const character = String.fromCharCode(codepoint);\n                const isSupported = scriptNames.some(scriptName =>\n                    scriptRegExps[scriptName].test(character)\n                );\n\n                if (!isSupported) {\n                    expect(scriptFromCodepoint(codepoint)).toBe(null);\n                    expect(supportedCodepoint(codepoint)).toBe(false);\n                }\n            }\n        });\n    });",24,5,20.833333333333336,2567.639251168273,0.01864778947449702,87.7555060015111
112,"it(""scriptFromCodepoint() should return correct values"", () => {\n outer: for (let codepoint = 0; codepoint <= 0xffff; codepoint++) {\n const character = String.fromCharCode(codepoint);\n const script = scriptFromCodepoint(codepoint);\n\n for (const scriptName of scriptNames) {\n if (scriptRegExps[scriptName].test(character)) {\n expect(script).toEqual(scriptName);\n continue outer;\n }\n }\n\n expect(script).toBe(null);\n expect(supportedCodepoint(codepoint)).toBe(false);\n }\n });",16,4,25,817.0981385888247,0.012701879927583678,97.37038908027709,"    it(""scriptFromCodepoint() should return correct values"", () => {\n        outer: for (let codepoint = 0; codepoint <= 0xffff; codepoint++) {\n            const character = String.fromCharCode(codepoint);\n            const script = scriptFromCodepoint(codepoint);\n\n            for (const scriptName of scriptNames) {\n                if (scriptRegExps[scriptName].test(character)) {\n                    expect(script).toBe(scriptName); // Use toBe for strict equality\n                    continue outer;\n                }\n            }\n\n            expect(script).toBeNull(); // Use toBeNull for clarity\n            expect(supportedCodepoint(codepoint)).toBe(false); // Explicitly check for false\n        }\n    });",16,4,25,817.0981385888247,0.012701879927583678,97.37038908027709
113,"it(""should build some surrogate pairs"", function() {\n let wideCharStr = """";\n wideCharStr += String.fromCharCode(0xD835, 0xDC00); // bold A\n wideCharStr += String.fromCharCode(0xD835, 0xDC68); // bold italic A\n wideCharStr += String.fromCharCode(0xD835, 0xDD04); // Fraktur A\n wideCharStr += String.fromCharCode(0xD835, 0xDD6C); // bold Fraktur A\n wideCharStr += String.fromCharCode(0xD835, 0xDD38); // double-struck\n wideCharStr += String.fromCharCode(0xD835, 0xDC9C); // script A\n wideCharStr += String.fromCharCode(0xD835, 0xDDA0); // sans serif A\n wideCharStr += String.fromCharCode(0xD835, 0xDDD4); // bold sans A\n wideCharStr += String.fromCharCode(0xD835, 0xDE08); // italic sans A\n wideCharStr += String.fromCharCode(0xD835, 0xDE70); // monospace A\n wideCharStr += String.fromCharCode(0xD835, 0xDFCE); // bold zero\n wideCharStr += String.fromCharCode(0xD835, 0xDFE2); // sans serif zero\n wideCharStr += String.fromCharCode(0xD835, 0xDFEC); // bold sans zero\n wideCharStr += String.fromCharCode(0xD835, 0xDFF6); // monospace zero\n expect(wideCharStr).toBuild(strictSettings);\n\n let wideCharText = ""\text{"";\n wideCharText += String.fromCharCode(0xD835, 0xDC00); // bold A\n wideCharText += String.fromCharCode(0xD835, 0xDC68); // bold italic A\n wideCharText += String.fromCharCode(0xD835, 0xDD04); // Fraktur A\n wideCharStr += String.fromCharCode(0xD835, 0xDD6C); // bold Fraktur A\n wideCharText += String.fromCharCode(0xD835, 0xDD38); // double-struck\n wideCharText += String.fromCharCode(0xD835, 0xDC9C); // script A\n wideCharText += String.fromCharCode(0xD835, 0xDDA0); // sans serif A\n wideCharText += String.fromCharCode(0xD835, 0xDDD4); // bold sans A\n wideCharText += String.fromCharCode(0xD835, 0xDE08); // italic sans A\n wideCharText += String.fromCharCode(0xD835, 0xDE70); // monospace A\n wideCharText += String.fromCharCode(0xD835, 0xDFCE); // bold zero\n wideCharText += String.fromCharCode(0xD835, 0xDFE2); // sans serif zero\n wideCharText += String.fromCharCode(0xD835, 0xDFEC); // bold sans zero\n wideCharText += String.fromCharCode(0xD835, 0xDFF6); // monospace zero\n wideCharText += ""}"";\n expect(wideCharText).toBuild(strictSettings);\n });",35,1,2.857142857142857,10546.543520161242,0.03799421265710983,76.46220152514091,"    it(""should build some surrogate pairs"", function() {\n        const wideCharStr = [\n            0xD835, 0xDC00,  // bold A\n            0xD835, 0xDC68,  // bold italic A\n            0xD835, 0xDD04,  // Fraktur A\n            0xD835, 0xDD6C,  // bold Fraktur A\n            0xD835, 0xDD38,  // double-struck\n            0xD835, 0xDC9C,  // script A\n            0xD835, 0xDDA0,  // sans serif A\n            0xD835, 0xDDD4,  // bold sans A\n            0xD835, 0xDE08,  // italic sans A\n            0xD835, 0xDE70,  // monospace A\n            0xD835, 0xDFCE,  // bold zero\n            0xD835, 0xDFE2,  // sans serif zero\n            0xD835, 0xDFEC,  // bold sans zero\n            0xD835, 0xDFF6   // monospace zero\n        ].map(code => String.fromCharCode(code)).join("""");\n        expect(wideCharStr).toBuild(strictSettings);\n\n        const wideCharText = `\\text{${wideCharStr}}`;\n        expect(wideCharText).toBuild(strictSettings);\n    });",6,1,16.666666666666664,513.1205594264908,0.014915445124972988,100
